City,Date,AQI,PM2.5,PM10,NO2
Hyderabad,2023-01-04,110.3,51.7,86.9,49.8
Hyderabad,2023-01-05,74.6,29.7,52.4,49.8
Hyderabad,2023-01-06,107.9,58.1,89.9,44.5
Hyderabad,2023-01-07,51.5,24.0,32.2,22.6
Hyderabad,2023-01-08,91.5,47.5,56.7,41.5
Hyderabad,2023-01-09,127.1,52.1,100.1,64.2
Hyderabad,2023-01-10,122.2,50.0,87.3,49.1
Hyderabad,2023-01-11,122.2,57.4,97.5,54.2
Hyderabad,2023-01-12,111.5,58.6,87.6,41.0
Hyderabad,2023-01-13,51.1,22.5,35.7,69.9
Hyderabad,2023-01-14,89.4,32.5,74.8,46.5
Hyderabad,2023-01-15,97.2,39.0,70.6,58.4
Hyderabad,2023-01-16,80.4,41.0,49.7,23.9
Hyderabad,2023-01-17,74.1,37.1,51.4,54.9
Hyderabad,2023-01-18,120.1,49.4,84.4,22.9
Hyderabad,2023-01-19,82.7,40.2,51.0,41.4
Hyderabad,2023-01-20,33.8,14.7,22.3,38.7
Hyderabad,2023-01-21,103.1,43.1,82.5,71.2
Hyderabad,2023-01-22,59.0,24.6,45.6,0.0
Hyderabad,2023-01-23,121.4,46.4,89.4,35.2
Hyderabad,2023-01-24,86.9,30.5,58.0,35.7
Hyderabad,2023-01-25,89.7,44.6,79.5,60.8
Hyderabad,2023-01-26,63.3,24.5,56.8,61.5
Hyderabad,2023-01-27,,29.1,53.7,44.5
Hyderabad,2023-01-28,97.3,34.9,59.2,58.7
Hyderabad,2023-01-29,90.4,44.6,63.5,48.8
Hyderabad,2023-01-30,,35.8,60.3,36.8
Hyderabad,2023-01-31,125.3,63.6,79.4,43.0
Hyderabad,2023-02-01,106.2,54.4,84.8,35.0
Hyderabad,2023-02-02,154.2,81.2,133.2,25.1
Hyderabad,2023-02-03,98.8,50.3,65.0,43.3
Hyderabad,2023-02-04,66.1,36.1,44.5,50.1
Hyderabad,2023-02-05,120.8,55.2,101.1,45.9
Hyderabad,2023-02-06,80.8,42.4,69.1,44.4
Hyderabad,2023-02-07,140.1,51.3,103.8,33.8
Hyderabad,2023-02-08,79.9,40.0,63.4,35.3
Hyderabad,2023-02-09,53.3,22.1,38.0,39.0
Hyderabad,2023-02-10,70.4,28.4,50.7,17.6
Hyderabad,2023-02-11,,45.9,77.0,30.6
Hyderabad,2023-02-12,102.7,54.2,79.2,28.6
Hyderabad,2023-02-13,109.0,41.1,68.1,34.3
Hyderabad,2023-02-14,61.4,27.2,48.3,44.8
Hyderabad,2023-02-15,57.9,29.6,40.2,47.5
Hyderabad,2023-02-16,72.4,34.7,51.2,46.4
Hyderabad,2023-02-17,130.1,62.3,108.7,54.3
Hyderabad,2023-02-18,96.0,34.3,63.4,37.0
Hyderabad,2023-02-19,92.9,47.7,74.8,52.7
Hyderabad,2023-02-20,78.5,43.1,64.8,63.2
Hyderabad,2023-02-21,,33.3,68.8,7.0
Hyderabad,2023-02-22,90.7,42.3,72.3,25.1
Hyderabad,2023-02-23,53.1,20.2,38.2,43.1
Hyderabad,2023-02-24,91.5,41.5,76.5,64.7
Hyderabad,2023-02-25,87.1,44.3,60.4,16.0
Hyderabad,2023-02-26,102.6,40.2,75.4,63.8
Hyderabad,2023-02-27,60.6,22.8,53.5,34.8
Hyderabad,2023-02-28,134.1,56.0,97.3,41.7
Hyderabad,2023-03-01,74.2,33.9,51.8,26.0
Hyderabad,2023-03-02,131.9,50.2,116.8,43.8
Hyderabad,2023-03-03,66.6,31.4,57.3,58.5
Hyderabad,2023-03-04,103.1,47.1,67.7,38.7
Hyderabad,2023-03-05,112.2,59.3,70.5,52.3
Hyderabad,2023-03-06,,54.7,83.8,51.6
Hyderabad,2023-03-07,89.0,36.2,59.6,45.2
Hyderabad,2023-03-08,79.5,36.1,51.8,35.2
Hyderabad,2023-03-09,102.7,38.2,78.1,28.1
Hyderabad,2023-03-10,74.9,39.2,47.9,40.8
Hyderabad,2023-03-11,92.9,41.3,72.6,55.3
Hyderabad,2023-03-12,118.3,57.6,80.8,32.6
Hyderabad,2023-03-13,100.0,43.0,84.2,40.4
Hyderabad,2023-03-14,26.5,11.7,20.5,34.7
Hyderabad,2023-03-15,83.2,36.7,67.4,27.7
Hyderabad,2023-03-16,79.6,40.8,51.9,27.8
Hyderabad,2023-03-17,85.3,37.7,74.5,72.2
Hyderabad,2023-03-18,99.2,53.5,66.7,57.8
Hyderabad,2023-03-19,99.8,40.8,87.3,31.3
Hyderabad,2023-03-20,71.1,31.9,63.8,17.3
Hyderabad,2023-03-21,10.0,3.7,8.3,24.0
Hyderabad,2023-03-22,71.4,32.2,52.7,54.6
Hyderabad,2023-03-23,122.3,52.1,100.7,50.3
Hyderabad,2023-03-24,,37.9,89.0,28.1
Hyderabad,2023-03-25,64.1,23.3,49.0,62.1
Hyderabad,2023-03-26,88.2,45.3,75.2,76.7
Hyderabad,2023-03-27,87.5,35.8,66.5,42.5
Hyderabad,2023-03-28,76.6,37.2,49.5,43.8
Hyderabad,2023-03-29,,35.5,48.6,48.2
Hyderabad,2023-03-30,68.1,32.6,55.5,13.0
Hyderabad,2023-03-31,106.4,38.4,64.0,31.0
Hyderabad,2023-04-01,91.5,38.9,61.4,14.6
Hyderabad,2023-04-02,108.7,45.4,71.5,48.5
Hyderabad,2023-04-03,75.7,38.6,64.3,30.8
Hyderabad,2023-04-04,93.1,34.6,65.0,47.9
Hyderabad,2023-04-05,68.8,31.5,60.7,36.3
Hyderabad,2023-04-06,98.6,37.9,71.1,47.2
Hyderabad,2023-04-07,74.2,26.9,62.7,53.6
Hyderabad,2023-04-08,69.8,27.5,48.2,28.4
Hyderabad,2023-04-09,22.3,10.2,20.0,15.1
Hyderabad,2023-04-10,94.8,44.6,84.8,32.6
Hyderabad,2023-04-11,71.5,34.9,50.0,18.7
Hyderabad,2023-04-12,48.0,25.0,35.7,16.6
Hyderabad,2023-04-13,66.2,28.2,52.4,57.7
Hyderabad,2023-04-14,89.0,35.3,69.9,59.8
Hyderabad,2023-04-15,103.5,51.9,81.3,32.2
Hyderabad,2023-04-16,109.3,41.6,72.3,45.3
Hyderabad,2023-04-17,144.5,77.9,118.7,48.0
Hyderabad,2023-04-18,74.7,37.5,56.5,50.7
Hyderabad,2023-04-19,123.6,43.8,105.6,37.0
Hyderabad,2023-04-20,75.2,40.0,60.1,49.7
Hyderabad,2023-04-21,85.4,40.3,61.0,62.9
Hyderabad,2023-04-22,,37.9,44.9,54.6
Hyderabad,2023-04-23,98.5,38.5,61.8,59.9
Hyderabad,2023-04-24,42.5,16.9,26.5,24.4
Hyderabad,2023-04-25,81.3,32.4,53.1,27.2
Hyderabad,2023-04-26,85.1,40.6,58.0,52.3
Hyderabad,2023-04-27,87.2,37.5,56.7,34.0
Hyderabad,2023-04-28,55.1,27.7,46.6,46.4
Hyderabad,2023-04-29,86.5,45.0,71.6,37.1
Hyderabad,2023-04-30,117.0,58.0,79.2,30.5
Hyderabad,2023-05-01,56.1,26.4,34.9,43.7
Hyderabad,2023-05-02,104.9,40.7,63.3,52.8
Hyderabad,2023-05-03,41.6,22.3,36.7,39.9
Hyderabad,2023-05-04,110.6,52.9,85.9,37.3
Hyderabad,2023-05-05,78.6,33.6,60.5,42.3
Hyderabad,2023-05-06,94.9,50.5,77.5,55.1
Hyderabad,2023-05-07,53.8,26.3,42.8,39.0
Hyderabad,2023-05-08,124.4,44.4,105.0,29.1
Hyderabad,2023-05-09,57.4,27.5,38.9,23.5
Hyderabad,2023-05-10,45.8,21.5,40.6,46.3
Hyderabad,2023-05-11,87.3,41.8,76.4,38.0
Hyderabad,2023-05-12,56.3,25.5,37.0,51.9
Hyderabad,2023-05-13,40.0,16.4,35.6,53.1
Hyderabad,2023-05-14,70.6,30.5,60.9,27.6
Hyderabad,2023-05-15,83.4,42.1,58.7,33.6
Hyderabad,2023-05-16,113.0,48.5,78.2,59.5
Hyderabad,2023-05-17,,49.0,108.8,37.8
Hyderabad,2023-05-18,46.1,17.7,32.8,36.6
Hyderabad,2023-05-19,79.9,43.1,58.7,30.4
Hyderabad,2023-05-20,91.8,35.5,76.0,31.2
Hyderabad,2023-05-21,81.6,38.8,64.2,72.3
Hyderabad,2023-05-22,96.0,40.9,65.6,33.3
Hyderabad,2023-05-23,65.4,31.7,41.2,56.7
Hyderabad,2023-05-24,,59.2,113.6,49.4
Hyderabad,2023-05-25,,52.7,100.3,50.4
Hyderabad,2023-05-26,89.5,37.4,65.2,5.3
Hyderabad,2023-05-27,46.0,23.6,40.6,62.9
Hyderabad,2023-05-28,71.6,30.2,50.1,27.4
Hyderabad,2023-05-29,109.1,54.0,94.5,49.8
Hyderabad,2023-05-30,108.6,44.1,87.9,55.6
Hyderabad,2023-05-31,95.3,45.9,70.8,26.8
Hyderabad,2023-06-01,70.1,38.0,59.1,45.0
Hyderabad,2023-06-02,,56.5,77.0,41.5
Hyderabad,2023-06-03,50.3,23.8,31.4,47.0
Hyderabad,2023-06-04,28.8,15.8,24.7,55.2
Hyderabad,2023-06-05,121.4,47.2,78.1,26.3
Hyderabad,2023-06-06,50.1,22.6,32.0,37.5
Hyderabad,2023-06-07,91.6,42.1,79.0,27.8
Hyderabad,2023-06-08,99.5,48.0,66.9,54.2
Hyderabad,2023-06-09,95.8,35.2,70.0,64.4
Hyderabad,2023-06-10,81.6,43.3,67.7,31.3
Hyderabad,2023-06-11,88.9,47.1,56.6,51.4
Hyderabad,2023-06-12,107.0,39.4,86.4,54.0
Hyderabad,2023-06-13,128.4,60.4,101.8,15.0
Hyderabad,2023-06-14,54.3,23.1,43.0,56.6
Hyderabad,2023-06-15,35.8,14.1,22.7,28.8
Hyderabad,2023-06-16,94.9,51.0,78.1,43.4
Hyderabad,2023-06-17,104.3,56.4,80.6,49.6
Hyderabad,2023-06-18,94.7,49.2,84.7,40.1
Hyderabad,2023-06-19,74.1,37.7,56.0,52.9
Hyderabad,2023-06-20,69.6,31.9,51.4,33.7
Hyderabad,2023-06-21,124.7,56.1,91.9,68.3
Hyderabad,2023-06-22,72.8,37.1,59.0,35.0
Hyderabad,2023-06-23,66.1,24.8,59.4,32.5
Hyderabad,2023-06-24,76.7,34.4,62.2,23.5
Hyderabad,2023-06-25,30.6,15.8,20.3,69.6
Hyderabad,2023-06-26,79.6,28.7,68.4,12.8
Hyderabad,2023-06-27,98.5,53.9,78.6,55.6
Hyderabad,2023-06-28,133.1,55.6,106.9,2.5
Hyderabad,2023-06-29,130.4,59.4,89.3,38.5
Hyderabad,2023-06-30,79.1,33.9,50.6,30.7
Hyderabad,2023-07-01,85.5,44.5,69.5,20.2
Hyderabad,2023-07-02,69.4,33.9,47.7,42.4
Hyderabad,2023-07-03,96.6,48.0,58.2,48.3
Hyderabad,2023-07-04,79.7,43.7,51.3,20.6
Hyderabad,2023-07-05,112.1,60.0,70.5,35.1
Hyderabad,2023-07-06,101.8,55.6,80.9,38.5
Hyderabad,2023-07-07,25.5,11.0,15.6,18.0
Hyderabad,2023-07-08,86.8,47.0,69.1,57.3
Hyderabad,2023-07-09,55.6,26.8,46.3,56.2
Hyderabad,2023-07-10,110.9,53.3,78.8,23.7
Hyderabad,2023-07-11,93.2,45.1,70.2,44.3
Hyderabad,2023-07-12,119.9,48.5,98.8,42.8
Hyderabad,2023-07-13,89.7,43.0,65.5,30.9
Hyderabad,2023-07-14,73.9,39.3,62.0,37.0
Hyderabad,2023-07-15,,48.3,79.7,65.2
Hyderabad,2023-07-16,96.9,45.2,78.9,23.9
Hyderabad,2023-07-17,88.5,48.1,76.9,32.5
Hyderabad,2023-07-18,100.4,46.3,84.4,58.4
Hyderabad,2023-07-19,95.1,36.4,73.1,45.5
Hyderabad,2023-07-20,89.3,40.3,63.3,36.8
Hyderabad,2023-07-21,57.8,20.2,39.9,35.7
Hyderabad,2023-07-22,115.8,55.8,84.9,34.0
Hyderabad,2023-07-23,48.2,26.4,34.0,29.2
Hyderabad,2023-07-24,67.0,34.4,45.0,37.6
Hyderabad,2023-07-25,93.6,50.7,73.1,51.7
Hyderabad,2023-07-26,90.4,42.9,56.3,53.8
Hyderabad,2023-07-27,84.2,36.2,52.6,54.7
Hyderabad,2023-07-28,84.3,38.5,52.4,55.8
Hyderabad,2023-07-29,75.4,29.3,53.7,-8.9
Hyderabad,2023-07-30,57.5,25.0,37.1,16.8
Hyderabad,2023-07-31,,53.6,70.9,39.2
Hyderabad,2023-08-01,94.2,34.2,74.6,45.1
Hyderabad,2023-08-02,69.2,36.2,46.2,50.3
Hyderabad,2023-08-03,111.2,47.3,70.2,40.9
Hyderabad,2023-08-04,100.0,41.1,84.6,35.8
Hyderabad,2023-08-05,51.9,27.1,39.7,41.2
Hyderabad,2023-08-06,40.1,21.6,28.7,20.0
Hyderabad,2023-08-07,60.0,27.4,46.7,60.4
Hyderabad,2023-08-08,103.0,36.2,77.7,26.2
Hyderabad,2023-08-09,92.9,46.2,57.2,46.5
Hyderabad,2023-08-10,73.7,29.5,57.7,-0.1
Hyderabad,2023-08-11,80.4,41.0,60.4,30.8
Hyderabad,2023-08-12,80.4,42.3,67.9,55.6
Hyderabad,2023-08-13,66.9,28.9,46.4,67.9
Hyderabad,2023-08-14,94.3,50.8,61.3,43.3
Hyderabad,2023-08-15,126.7,56.8,109.3,48.7
Hyderabad,2023-08-16,112.6,55.9,83.8,36.3
Hyderabad,2023-08-17,10.0,4.9,7.2,35.0
Hyderabad,2023-08-18,40.8,20.1,33.1,18.0
Hyderabad,2023-08-19,85.0,45.9,72.0,28.8
Hyderabad,2023-08-20,109.2,51.5,97.1,27.4
Hyderabad,2023-08-21,59.5,23.5,37.0,12.4
Hyderabad,2023-08-22,102.3,44.5,73.0,24.8
Hyderabad,2023-08-23,75.7,30.3,57.7,45.3
Hyderabad,2023-08-24,86.4,35.3,57.4,32.5
Hyderabad,2023-08-25,82.4,33.9,72.5,20.6
Hyderabad,2023-08-26,,23.7,42.1,18.1
Hyderabad,2023-08-27,59.8,24.9,42.2,41.0
Hyderabad,2023-08-28,141.7,59.6,89.3,41.0
Hyderabad,2023-08-29,73.7,28.1,47.0,40.3
Hyderabad,2023-08-30,69.3,27.4,49.8,40.7
Hyderabad,2023-08-31,76.3,39.1,48.3,55.1
Hyderabad,2023-09-01,37.2,15.7,27.2,50.8
Hyderabad,2023-09-02,50.4,19.6,30.8,63.5
Hyderabad,2023-09-03,49.9,19.1,32.9,55.2
Hyderabad,2023-09-04,45.4,19.7,34.7,42.9
Hyderabad,2023-09-05,98.2,49.4,84.9,17.4
Hyderabad,2023-09-06,23.8,10.2,15.1,39.6
Hyderabad,2023-09-07,89.3,40.2,74.1,41.9
Hyderabad,2023-09-08,88.4,48.2,72.6,62.5
Hyderabad,2023-09-09,64.6,32.4,43.6,45.0
Hyderabad,2023-09-10,103.6,52.1,89.0,54.7
Hyderabad,2023-09-11,105.3,41.0,85.5,39.6
Hyderabad,2023-09-12,100.4,38.8,90.1,18.3
Hyderabad,2023-09-13,52.8,19.9,32.3,28.5
Hyderabad,2023-09-14,147.0,69.6,92.2,37.9
Hyderabad,2023-09-15,111.2,53.0,74.4,44.8
Hyderabad,2023-09-16,69.1,33.1,47.8,54.7
Hyderabad,2023-09-17,82.4,35.7,57.3,52.1
Hyderabad,2023-09-18,92.5,46.2,61.4,41.3
Hyderabad,2023-09-19,26.9,10.4,23.8,45.7
Hyderabad,2023-09-20,69.9,24.7,53.5,49.7
Hyderabad,2023-09-21,100.7,42.5,83.9,29.7
Hyderabad,2023-09-22,59.4,23.3,42.5,37.4
Hyderabad,2023-09-23,95.8,35.8,74.3,34.8
Hyderabad,2023-09-24,118.5,58.2,104.0,28.5
Hyderabad,2023-09-25,115.3,57.1,103.4,48.6
Hyderabad,2023-09-26,,38.0,74.8,62.9
Hyderabad,2023-09-27,84.1,44.7,75.1,70.7
Hyderabad,2023-09-28,108.3,57.6,67.2,30.0
Hyderabad,2023-09-29,30.4,10.8,23.7,56.9
Hyderabad,2023-09-30,,37.2,67.3,32.6
Hyderabad,2023-10-01,69.7,33.9,60.0,16.9
Hyderabad,2023-10-02,101.0,43.1,84.2,38.4
Hyderabad,2023-10-03,67.5,25.8,44.9,47.0
Hyderabad,2023-10-04,66.8,29.5,54.3,10.9
Hyderabad,2023-10-05,62.3,30.6,47.7,38.0
Hyderabad,2023-10-06,88.9,31.8,57.3,44.0
Hyderabad,2023-10-07,131.0,66.6,103.8,17.1
Hyderabad,2023-10-08,85.3,29.9,60.1,67.9
Hyderabad,2023-10-09,64.5,31.7,49.3,31.2
Hyderabad,2023-10-10,80.2,33.3,49.5,24.9
Hyderabad,2023-10-11,105.3,57.2,68.8,14.4
Hyderabad,2023-10-12,118.0,59.7,98.4,36.7
Hyderabad,2023-10-13,120.1,57.7,103.4,55.4
Hyderabad,2023-10-14,62.3,24.6,42.4,25.8
Hyderabad,2023-10-15,42.3,16.1,28.3,26.6
Hyderabad,2023-10-16,81.2,29.9,53.1,25.8
Hyderabad,2023-10-17,106.3,47.6,87.0,67.4
Hyderabad,2023-10-18,81.7,31.5,58.7,37.5
Hyderabad,2023-10-19,77.0,30.7,67.2,36.4
Hyderabad,2023-10-20,97.2,48.1,81.9,38.7
Hyderabad,2023-10-21,,33.0,53.1,31.2
Hyderabad,2023-10-22,80.0,29.3,51.4,36.5
Hyderabad,2023-10-23,81.9,44.4,51.8,38.2
Hyderabad,2023-10-24,82.9,32.4,61.7,26.4
Hyderabad,2023-10-25,58.0,24.1,37.5,33.7
Hyderabad,2023-10-26,123.9,46.4,105.0,47.9
Hyderabad,2023-10-27,103.1,53.3,66.2,47.6
Hyderabad,2023-10-28,90.1,34.2,71.8,38.3
Hyderabad,2023-10-29,93.4,49.2,79.1,70.5
Hyderabad,2023-10-30,97.5,36.1,86.5,45.9
Hyderabad,2023-10-31,61.7,33.0,54.0,56.2
Hyderabad,2023-11-01,114.1,52.0,89.0,27.5
Hyderabad,2023-11-02,78.4,32.2,66.3,32.3
Hyderabad,2023-11-03,77.7,37.5,68.4,45.7
Hyderabad,2023-11-04,100.8,35.3,88.7,18.1
Hyderabad,2023-11-05,108.5,46.5,88.6,57.6
Hyderabad,2023-11-06,91.8,42.7,81.5,23.3
Hyderabad,2023-11-07,82.9,32.0,59.3,46.4
Hyderabad,2023-11-08,73.0,31.6,61.2,54.3
Hyderabad,2023-11-09,60.7,24.2,44.0,63.4
Hyderabad,2023-11-10,51.7,26.6,37.0,40.3
Hyderabad,2023-11-11,60.3,29.5,49.7,32.4
Hyderabad,2023-11-12,,43.5,48.0,29.5
Hyderabad,2023-11-13,21.6,7.8,15.2,26.5
Hyderabad,2023-11-14,116.5,47.6,74.9,15.5
Hyderabad,2023-11-15,128.6,51.2,109.1,8.1
Hyderabad,2023-11-16,98.8,48.5,70.5,42.8
Hyderabad,2023-11-17,153.9,75.5,122.9,46.4
Hyderabad,2023-11-18,131.0,46.6,93.0,52.8
Hyderabad,2023-11-19,94.5,48.5,60.9,42.9
Hyderabad,2023-11-20,103.3,50.6,71.3,62.5
Hyderabad,2023-11-21,64.2,31.4,44.0,47.2
Hyderabad,2023-11-22,,58.1,87.2,65.7
Hyderabad,2023-11-23,135.9,71.4,104.1,41.9
Hyderabad,2023-11-24,114.0,56.1,82.9,10.5
Hyderabad,2023-11-25,125.1,68.3,79.8,73.6
Hyderabad,2023-11-26,93.9,36.3,77.4,60.2
Hyderabad,2023-11-27,36.7,16.3,25.5,29.5
Hyderabad,2023-11-28,53.2,27.2,42.2,18.1
Hyderabad,2023-11-29,89.4,42.1,76.3,46.8
Hyderabad,2023-11-30,106.6,38.7,83.1,42.1
Hyderabad,2023-12-01,86.0,41.1,52.4,27.1
Hyderabad,2023-12-02,76.1,35.2,63.7,80.8
Hyderabad,2023-12-03,107.5,37.8,76.0,43.7
Hyderabad,2023-12-04,79.5,39.8,65.0,54.8
Hyderabad,2023-12-05,126.5,54.6,104.0,36.2
Hyderabad,2023-12-06,124.5,58.2,89.0,56.1
Hyderabad,2023-12-07,39.8,15.1,29.4,24.9
Hyderabad,2023-12-08,94.0,49.5,79.2,35.6
Hyderabad,2023-12-09,58.8,31.9,44.4,18.8
Hyderabad,2023-12-10,79.8,33.4,66.7,18.4
Hyderabad,2023-12-11,71.5,31.2,62.0,52.0
Hyderabad,2023-12-12,89.0,42.0,55.4,25.3
Hyderabad,2023-12-13,106.8,54.6,68.6,57.2
Hyderabad,2023-12-14,108.3,54.8,67.8,26.3
Hyderabad,2023-12-15,104.5,39.9,71.5,47.3
Hyderabad,2023-12-16,77.4,39.0,52.4,44.9
Hyderabad,2023-12-17,64.5,31.0,41.4,41.9
Hyderabad,2023-12-18,,57.3,79.2,53.7
Hyderabad,2023-12-19,122.5,51.9,104.5,13.8
Hyderabad,2023-12-20,109.9,49.6,74.6,35.7
Hyderabad,2023-12-21,114.0,54.6,93.7,24.0
Hyderabad,2023-12-22,,45.1,59.5,67.8
Hyderabad,2023-12-23,99.9,42.7,73.8,52.7
Hyderabad,2023-12-24,110.2,58.4,81.5,49.3
Hyderabad,2023-12-25,122.6,65.5,101.8,52.5
Hyderabad,2023-12-26,92.5,50.8,69.0,52.7
Hyderabad,2023-12-27,75.9,27.1,49.1,23.7
Hyderabad,2023-12-28,47.1,16.8,36.8,44.0
Hyderabad,2023-12-29,38.7,16.9,28.7,64.1
Hyderabad,2023-12-30,136.2,66.3,92.7,50.1
Hyderabad,2023-12-31,77.6,33.4,53.5,35.3
Kolkata,2023-01-01,118.6,57.4,80.4,10.5
Kolkata,2023-01-02,149.6,62.6,123.6,34.2
Kolkata,2023-01-03,161.3,71.8,130.1,51.9
Kolkata,2023-01-04,177.0,86.5,126.9,59.6
Kolkata,2023-01-05,218.5,79.9,174.9,41.6
Kolkata,2023-01-06,110.4,59.4,90.8,31.1
Kolkata,2023-01-07,136.7,60.4,88.1,27.0
Kolkata,2023-01-08,154.5,66.6,116.8,34.5
Kolkata,2023-01-09,189.2,71.0,139.0,40.4
Kolkata,2023-01-10,160.0,87.3,116.2,38.7
Kolkata,2023-01-11,114.0,47.8,101.0,37.4
Kolkata,2023-01-12,,101.6,119.8,36.5
Kolkata,2023-01-13,182.3,89.3,144.9,29.3
Kolkata,2023-01-14,95.5,43.8,72.3,44.2
Kolkata,2023-01-15,142.1,61.9,92.8,32.7
Kolkata,2023-01-16,93.4,48.5,75.3,29.5
Kolkata,2023-01-17,106.1,56.8,90.9,44.7
Kolkata,2023-01-18,221.5,106.3,173.9,39.2
Kolkata,2023-01-19,95.3,51.0,60.0,49.3
Kolkata,2023-01-20,,34.4,61.2,46.8
Kolkata,2023-01-21,148.4,57.7,109.9,56.3
Kolkata,2023-01-22,223.6,96.7,189.2,67.7
Kolkata,2023-01-23,,50.5,79.3,16.4
Kolkata,2023-01-24,120.6,62.4,101.1,70.2
Kolkata,2023-01-25,111.2,48.1,67.2,45.7
Kolkata,2023-01-26,164.9,84.8,128.6,51.9
Kolkata,2023-01-27,82.0,32.7,73.1,72.6
Kolkata,2023-01-28,162.8,83.1,125.9,60.2
Kolkata,2023-01-29,184.1,70.8,160.4,55.4
Kolkata,2023-01-30,92.0,46.9,69.1,38.3
Kolkata,2023-01-31,86.6,41.2,58.7,20.7
Kolkata,2023-02-01,36.3,13.4,26.5,28.1
Kolkata,2023-02-02,,48.4,86.2,25.4
Kolkata,2023-02-03,178.9,67.3,131.7,47.0
Kolkata,2023-02-04,111.3,58.9,76.7,29.6
Kolkata,2023-02-05,107.1,54.3,89.0,37.5
Kolkata,2023-02-06,120.5,57.3,95.4,29.9
Kolkata,2023-02-07,121.5,57.0,76.8,36.6
Kolkata,2023-02-08,120.7,54.2,85.5,71.2
Kolkata,2023-02-09,163.6,58.0,101.8,27.3
Kolkata,2023-02-10,157.3,66.9,109.2,38.5
Kolkata,2023-02-11,208.6,73.4,136.3,25.1
Kolkata,2023-02-12,,45.7,75.4,31.6
Kolkata,2023-02-13,78.2,29.8,64.3,42.1
Kolkata,2023-02-14,,59.0,125.4,35.6
Kolkata,2023-02-15,192.0,75.5,134.1,64.6
Kolkata,2023-02-16,153.7,62.0,114.4,63.8
Kolkata,2023-02-17,179.9,73.6,148.2,36.0
Kolkata,2023-02-18,86.1,33.5,56.1,40.5
Kolkata,2023-02-19,103.8,44.5,80.5,11.1
Kolkata,2023-02-20,144.0,77.9,107.5,27.1
Kolkata,2023-02-21,175.0,89.8,137.7,29.4
Kolkata,2023-02-22,102.8,43.7,81.2,30.1
Kolkata,2023-02-23,,74.6,128.1,43.6
Kolkata,2023-02-24,117.3,63.7,82.8,67.0
Kolkata,2023-02-25,167.8,85.3,118.7,41.8
Kolkata,2023-02-26,199.1,100.7,126.8,49.7
Kolkata,2023-02-27,137.2,60.8,115.1,42.0
Kolkata,2023-02-28,186.5,87.7,141.4,28.6
Kolkata,2023-03-01,169.0,89.0,145.0,47.3
Kolkata,2023-03-02,224.8,112.7,156.3,54.4
Kolkata,2023-03-03,127.3,57.3,114.2,49.0
Kolkata,2023-03-04,119.6,49.7,85.5,43.7
Kolkata,2023-03-05,107.3,55.9,96.2,34.3
Kolkata,2023-03-06,171.3,73.8,148.8,33.5
Kolkata,2023-03-07,151.1,55.0,95.0,37.9
Kolkata,2023-03-08,163.4,81.8,117.7,17.3
Kolkata,2023-03-09,103.4,44.3,83.6,35.5
Kolkata,2023-03-10,56.1,21.0,40.0,48.2
Kolkata,2023-03-11,,46.4,83.3,37.5
Kolkata,2023-03-12,109.7,42.1,72.1,60.5
Kolkata,2023-03-13,175.3,96.0,154.3,31.7
Kolkata,2023-03-14,163.6,60.9,144.6,31.4
Kolkata,2023-03-15,175.8,90.1,119.7,46.1
Kolkata,2023-03-16,151.8,57.0,130.3,47.2
Kolkata,2023-03-17,141.8,61.4,104.1,8.6
Kolkata,2023-03-18,179.6,86.6,160.4,52.8
Kolkata,2023-03-19,108.2,43.6,74.5,61.9
Kolkata,2023-03-20,189.9,91.5,155.8,49.5
Kolkata,2023-03-21,145.0,52.5,87.6,45.8
Kolkata,2023-03-22,157.6,58.5,104.4,67.1
Kolkata,2023-03-23,93.6,47.0,64.9,30.1
Kolkata,2023-03-24,115.1,61.3,76.6,42.5
Kolkata,2023-03-25,59.9,27.1,50.0,70.8
Kolkata,2023-03-26,153.8,63.3,132.4,51.2
Kolkata,2023-03-27,124.9,62.3,84.0,33.2
Kolkata,2023-03-28,,78.5,119.8,34.0
Kolkata,2023-03-29,129.9,56.7,83.8,74.1
Kolkata,2023-03-30,86.4,35.0,54.4,39.8
Kolkata,2023-03-31,96.6,39.5,69.6,20.4
Kolkata,2023-04-01,94.1,41.1,75.7,29.7
Kolkata,2023-04-02,71.1,25.6,43.4,9.9
Kolkata,2023-04-03,138.3,54.7,108.7,45.5
Kolkata,2023-04-04,130.4,64.8,112.6,25.4
Kolkata,2023-04-05,136.5,57.3,93.7,50.1
Kolkata,2023-04-06,79.8,36.0,64.6,26.1
Kolkata,2023-04-07,102.0,40.6,70.8,41.9
Kolkata,2023-04-08,166.3,62.9,100.4,44.1
Kolkata,2023-04-09,99.9,40.2,62.2,42.1
Kolkata,2023-04-10,102.1,55.5,79.1,13.5
Kolkata,2023-04-11,106.2,54.6,81.8,40.8
Kolkata,2023-04-12,225.3,86.4,145.1,38.3
Kolkata,2023-04-13,171.9,75.7,141.0,47.1
Kolkata,2023-04-14,174.6,73.8,105.5,39.3
Kolkata,2023-04-15,97.4,49.2,83.5,58.9
Kolkata,2023-04-16,189.5,92.3,155.1,28.4
Kolkata,2023-04-17,263.8,127.1,169.5,45.4
Kolkata,2023-04-18,106.3,57.9,75.2,40.2
Kolkata,2023-04-19,139.0,66.4,123.7,30.2
Kolkata,2023-04-20,188.6,83.0,167.4,24.2
